subsidiary_name,subsidiary_id,Bezeichnung,Lieferant,Kategorie (CPV Hauptteil),Bieter,Summe,Aktualisiert
ÖBB-Personenverkehr AG,8547,IT Dienstleistungen - Analyse und Delivery,Accenture GmbH,72200000 Softwareprogrammierung und -beratung,0,"281.809,44",22.07.2024
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"30000000 Maschinen, Material und Zubehör für Büro und Computer, außer Möbeln und Softwarepaketen",9,"1,00",22.07.2024
ÖBB-Personenverkehr AG,8547,Unterstützungsdienstleistungen im Rahmen der Einführung des „KlimaTicket 18“,ManpowerGroup GmbH Zentrale,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",3,"59.999,23",17.07.2024
ÖBB-Personenverkehr AG,8547,Beratung im Aufbau neuer Geschäftsmodelle,Rahmenvereinbarung mit mehreren Unternehmen,79410000 Unternehmens- und Managementberatung,0,"1,00",17.07.2024
ÖBB-Personenverkehr AG,8547,Rahmenvereinbarung im Bereich betriebswirtschaftliche Beratungsleistungen,Rahmenvereinbarung mit mehreren Unternehmen,79410000 Unternehmens- und Managementberatung,0,"1,00",11.07.2024
ÖBB-Personenverkehr AG,8547,Beratungsleistungen Internationalisierung/ PSO-Wettbewerb,Rahmenvereinbarung mit mehreren Unternehmern,79418000 Beschaffungsberatung,6,"1.322.975,00",10.07.2024
ÖBB-Personenverkehr AG,8547,"Um-Neubau, Modernisierung, ÖBB-Reisezentrum und Lounge Graz Hbf - Bauleistungen",PORR Bau GmbH Steiermark - Business Unit 1 / HB,45210000 Bauleistungen im Hochbau,2,"343.027,37",06.07.2024
ÖBB-Personenverkehr AG,8547,Abrufbestellung einer Rahmenvereinbarung,Nomad Digital Limited,32428000 Netzwerkaufrüstung,0,"560.131,65",05.07.2024
ÖBB-Personenverkehr AG,8547,Abrufbestellung einer Rahmenvereinbarung,Nomad Digital Limited,32428000 Netzwerkaufrüstung,0,"399.910,63",01.07.2024
ÖBB-Personenverkehr AG,8547,Versand von Postsendungen,Österreichische Post AG,64110000 Postdienste,0,"62.737,10",25.06.2024
ÖBB-Personenverkehr AG,8547,Versand von Postsendungen,Österreichische Post AG,64110000 Postdienste,0,"73.142,48",25.06.2024
ÖBB-Personenverkehr AG,8547,TIS - Train Information Systems,"RailNetEurope Legal Matters, HR and Sales","72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"56.700,00",19.06.2024
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",14.06.2024
ÖBB-Personenverkehr AG,8547,Bestellung 4350788144,Worldline Financial Services,66110000 Bankdienstleistungen,0,"71.100,00",10.06.2024
ÖBB-Personenverkehr AG,8547,"Catering Equipment Personenwagen - Catering Equipment (Trolley, Container, Laden) für Personenwagen der ÖBB PV AG","Air Flow International B.V. Korita Aviation Suzhou, Co., Ltd.","39220000 Küchenausstattung, Haushalts- und Heimartikel, Catering-Zubehör",4,"130.900,00",07.06.2024
ÖBB-Personenverkehr AG,8547,Kartenproduktion,,"30000000 Maschinen, Material und Zubehör für Büro und Computer, außer Möbeln und Softwarepaketen",,,04.06.2024
ÖBB-Personenverkehr AG,8547,Beratungsleistungen ÖBB 360,Rahmenvereinbarung mit mehreren Unternehmern,79413000 Marketing-Beratung,3,"1,00",04.06.2024
ÖBB-Personenverkehr AG,8547,"Um-Neubau, Modernisierung, ÖBB-Reisezentrum und Lounge Graz Hbf - Elektrotechnikarbeiten",Hereschwerke GmbH Kalkulation,45300000 Bauinstallationsarbeiten,1,"191.293,95",29.05.2024
ÖBB-Personenverkehr AG,8547,"Um-Neubau, Modernisierung, ÖBB Reisezentrum und Lounge Graz Hbf - Tischlerarbeiten, Innenausstattung",Technoholz GmbH Innenausbau,45420000 Bautischlerei-Einbauarbeiten,5,"300.741,50",28.05.2024
ÖBB-Personenverkehr AG,8547,Versand von Postsendungen,Österreichische Post AG,64110000 Postdienste,0,"60.305,94",22.05.2024
ÖBB-Personenverkehr AG,8547,Versand von Postsendungen,Österreichische Post AG,64110000 Postdienste,0,"65.695,63",22.05.2024
ÖBB-Personenverkehr AG,8547,Schädlingsmanagement in Fahrzeugen,,90922000 Schädlingsbekämpfung,,,17.05.2024
ÖBB-Personenverkehr AG,8547,"Um-Neubau, Modernisierung, ÖBB Reisezentrum und Lounge Graz Hbf - Heizung/Klima/Lüftung/Sanitärarbeiten",Hübl Haustechnik GmbH Kalkulation,45300000 Bauinstallationsarbeiten,1,"212.230,13",14.05.2024
ÖBB-Personenverkehr AG,8547,Wir schließen mit Ihnen einen Rahmenvereinbarung über die in den,Arthur D. Little Austria GmbH,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",0,"149.840,00",13.05.2024
ÖBB-Personenverkehr AG,8547,"Abruf von Rahmenvereinbarung ""Reinigung von ÖBB-Schienenfahrzeugen im Personenverkehr und zugehörige Leistungen""",Rahmenvereinbarung mit mehreren Unternehmen,90917000 Reinigung von Transportmitteln,4,"1,00",03.05.2024
ÖBB-Personenverkehr AG,8547,"Abruf von Rahmenvereinbarung ""Reinigung von ÖBB-Schienenfahrzeugen im Personenverkehr und zugehörige Leistungen""",Rahmenvereinbarung mit mehreren Unternehmen,90917000 Reinigung von Transportmitteln,4,"1,00",02.05.2024
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",02.05.2024
ÖBB-Personenverkehr AG,8547,"Abruf von Rahmenvereinbarung ""Reinigung von ÖBB-Schienenfahrzeugen im Personenverkehr und zugehörige Leistungen""",Rahmenvereinbarung mit mehreren Unternehmen,90917000 Reinigung von Transportmitteln,4,"1,00",02.05.2024
ÖBB-Personenverkehr AG,8547,"Abruf von Rahmenvereinbarung ""Reinigung von ÖBB-Schienenfahrzeugen im Personenverkehr und zugehörige Leistungen""",Rahmenvereinbarung mit mehreren Unternehmen,90917000 Reinigung von Transportmitteln,4,"1,00",01.05.2024
ÖBB-Personenverkehr AG,8547,"Abruf von Rahmenvereinbarung ""Reinigung von ÖBB-Schienenfahrzeugen im Personenverkehr und zugehörige Leistungen""",Rahmenvereinbarung mit mehreren Unternehmen,90917000 Reinigung von Transportmitteln,4,"1,00",01.05.2024
ÖBB-Personenverkehr AG,8547,Abrufbestellung aus einer Rahmenvereinbarung,Quanos Content Solutions GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"59.569,98",25.04.2024
ÖBB-Personenverkehr AG,8547,Lieferung von  HVO Kraftstoff,Rahmenvereinbarung mit mehreren Unternehmern,09100000 Brennstoffe,3,"1,00",23.04.2024
ÖBB-Personenverkehr AG,8547,Wir schließen mit Ihnen einen Rahmenvertrag über die in den,don travel railcatering GmbH,55300000 Restaurant- und Bewirtungsdienste,0,"67.455,84",22.04.2024
ÖBB-Personenverkehr AG,8547,Projektmanagementaufgaben im Bereich PV-Flottenmanagement,VBCP-Value Business Consulting,79418000 Beschaffungsberatung,1,"59.644,00",19.04.2024
ÖBB-Personenverkehr AG,8547,Abrufrahmenvertrag TMS Upgrade/Wartung 2024-2027,Conduent Business Solutions AG Ticketing - Sales,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"999.950,00",17.04.2024
ÖBB-Personenverkehr AG,8547,Versand von Postsendungen,Österreichische Post AG,64110000 Postdienste,0,"55.559,44",16.04.2024
ÖBB-Personenverkehr AG,8547,Versand von Postsendungen,Österreichische Post AG,64110000 Postdienste,0,"60.135,57",16.04.2024
ÖBB-Personenverkehr AG,8547,Abrufbestellung einer Rahmenvereinbarung,Nomad Digital Limited,32428000 Netzwerkaufrüstung,0,"59.636,00",09.04.2024
ÖBB-Personenverkehr AG,8547,"Abruf von Rahmenvereinbarung ""Reinigung von ÖBB-Schienenfahrzeugen im Personenverkehr und zugehörige Leistungen""",Rahmenvereinbarung mit mehreren Unternehmen,90917000 Reinigung von Transportmitteln,4,"1,00",08.04.2024
ÖBB-Personenverkehr AG,8547,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",04.04.2024
ÖBB-Personenverkehr AG,8547,IT Dienstleistungen - Development Mobile,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",04.04.2024
ÖBB-Personenverkehr AG,8547,Haus zu Haus Gepäckservice,GO! Express & Logistics GmbH,60000000 Transport- und Beförderungsdienstleistungen (außer Abfalltransport),0,"1,00",02.04.2024
ÖBB-Personenverkehr AG,8547,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",29.03.2024
ÖBB-Personenverkehr AG,8547,Versand von Postsendungen,Österreichische Post AG,64110000 Postdienste,0,"60.648,94",28.03.2024
ÖBB-Personenverkehr AG,8547,Bestellung 4350788144,Worldline Financial Services,66110000 Bankdienstleistungen,0,"439.309,96",28.03.2024
ÖBB-Personenverkehr AG,8547,Bestellung 4350788144,Worldline Financial Services,66110000 Bankdienstleistungen,0,"118.500,00",26.03.2024
ÖBB-Personenverkehr AG,8547,Abruf 15 Elektrotriebzüge aus der Rahmenvereinbarung ETZalpin (Rasch 2) v. 14.3.2023 (Provia 78385) - Liefervertrag zur Herstellung und Lieferung von 15 Elektrotriebzügen,"Siemens Mobility Austria GmbH, Rolling Stock",34620000 Schienenfahrzeuge,1,"114.934.892,90",22.03.2024
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",22.03.2024
ÖBB-Personenverkehr AG,8547,Abruf aus AKÜ-Verträgen,Rahmenvereinbarung mit mehreren Unternehmen,79620000 Überlassung von Personal einschließlich Zeitarbeitskräfte,0,"1,00",22.03.2024
ÖBB-Personenverkehr AG,8547,Rahmenvereinbarung im Bereich betriebswirtschaftliche Beratungsleistungen,Rahmenvereinbarung mit mehreren Unternehmen,79410000 Unternehmens- und Managementberatung,0,"1,00",21.03.2024
ÖBB-Personenverkehr AG,8547,Versand von Postsendungen,Österreichische Post AG,64110000 Postdienste,0,"53.774,64",21.03.2024
ÖBB-Personenverkehr AG,8547,Projektmanagementaufgaben im Bereich PV-Flottenmanagement,Rahmenvereinbarung mit mehreren Unternehmen,79418000 Beschaffungsberatung,1,"49.480,00",18.03.2024
ÖBB-Personenverkehr AG,8547,Bestellung 4350788144,Worldline Financial Services,66110000 Bankdienstleistungen,0,"297.530,00",14.03.2024
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",14.03.2024
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,72210000 Programmierung von Softwarepaketen,6,"1,00",11.03.2024
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"1,00",06.03.2024
ÖBB-Personenverkehr AG,8547,Zulassungserweiterung für Doppeltraktion - Fahrgastnotsprechstellen - ÖBB Doppelstockflotte (2633 & 8633) - Zulassungserweiterung für Doppeltraktion - Fahrgastnotsprechstellen Doppelstockflotte (2633 & 8633),Siemens Mobility Austria GmbH MO RC-AT CS RS,71314000 Dienstleistungen im Energiebereich,1,"99.960,00",05.03.2024
ÖBB-Personenverkehr AG,8547,Projektbezogene Unterstützung im Projekt HOF,PKF IVT Consulting GmbH PKF IVT Consulting GmbH,79418000 Beschaffungsberatung,1,"138.600,00",04.03.2024
ÖBB-Personenverkehr AG,8547,Beratungsleistungen operative Unternehmensführung,Rahmenvereinbarung mit mehreren Unternehmen,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",0,"1,00",28.02.2024
ÖBB-Personenverkehr AG,8547,"Marktforschung ""Kund:innen verstehen""",Integral Markt- und Meinungsforschungs GmbH Geschäftsleitung,79310000 Marktforschung,1,"60.030,00",27.02.2024
ÖBB-Personenverkehr AG,8547,Systemanbieter ÖBB Bike Sharing,Rahmenvereinbarung mit mehreren Unternehmern,60000000 Transport- und Beförderungsdienstleistungen (außer Abfalltransport),3,"1,00",20.02.2024
ÖBB-Personenverkehr AG,8547,Versand von Postsendungen,Österreichische Post AG,64110000 Postdienste,0,"60.472,14",19.02.2024
ÖBB-Personenverkehr AG,8547,Versand von Postsendungen,Österreichische Post AG,64110000 Postdienste,0,"69.833,17",19.02.2024
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"30000000 Maschinen, Material und Zubehör für Büro und Computer, außer Möbeln und Softwarepaketen",9,"1,00",16.02.2024
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"30000000 Maschinen, Material und Zubehör für Büro und Computer, außer Möbeln und Softwarepaketen",9,"1,00",16.02.2024
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"30000000 Maschinen, Material und Zubehör für Büro und Computer, außer Möbeln und Softwarepaketen",9,"1,00",16.02.2024
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"30000000 Maschinen, Material und Zubehör für Büro und Computer, außer Möbeln und Softwarepaketen",9,"1,00",16.02.2024
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"30000000 Maschinen, Material und Zubehör für Büro und Computer, außer Möbeln und Softwarepaketen",9,"1,00",16.02.2024
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"30000000 Maschinen, Material und Zubehör für Büro und Computer, außer Möbeln und Softwarepaketen",9,"1,00",16.02.2024
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"30000000 Maschinen, Material und Zubehör für Büro und Computer, außer Möbeln und Softwarepaketen",9,"1,00",16.02.2024
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"30000000 Maschinen, Material und Zubehör für Büro und Computer, außer Möbeln und Softwarepaketen",9,"1,00",15.02.2024
ÖBB-Personenverkehr AG,8547,Anmietung von RIC Großraum-/Sitzwagen,Leo Mobility Management GmbH,34622200 Eisenbahnpersonenwagen,0,"33.363.000,00",07.02.2024
ÖBB-Personenverkehr AG,8547,Anmietung von RIC Großraum-/Sitzwagen,Leo Mobility Management GmbH,34622200 Eisenbahnpersonenwagen,1,"33.363.000,00",06.02.2024
ÖBB-Personenverkehr AG,8547,RZW für BAVEX 2 (München-Hof) - Rahmenvereinbarung über die Lieferung von doppelstöckigen Reisezugwagen,,34620000 Schienenfahrzeuge,,,05.02.2024
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,72210000 Programmierung von Softwarepaketen,6,"1,00",01.02.2024
ÖBB-Personenverkehr AG,8547,Bestellung 4500817840,DICOTA SCHWEIZ AG,"18000000 Kleidung, Fußbekleidung, Gepäckartikel und Zubehör",0,"66.600,00",30.01.2024
ÖBB-Personenverkehr AG,8547,Beratungsleistungen Unternehmensbewertung,Rahmenvereinbarung mit mehreren Unternehmen,79412000 Beratung im Bereich Finanzverwaltung,0,"1,00",30.01.2024
ÖBB-Personenverkehr AG,8547,Zuggarnituren für BAVEX 2 (München-Prag) - Rahmenvereinbarung über die Lieferung von Zuggarnituren,,34620000 Schienenfahrzeuge,,,29.01.2024
ÖBB-Personenverkehr AG,8547,Beratungsleistungen Unternehmensbewertung,Rahmenvereinbarung mit mehreren Unternehmen,79412000 Beratung im Bereich Finanzverwaltung,0,"1,00",29.01.2024
ÖBB-Personenverkehr AG,8547,Abrufbestellung aus einer Rahmenvereinbarung,Televic Rail GmbH,31712117 Baugruppen aus integrierten Schaltungen,0,"66.000,00",26.01.2024
ÖBB-Personenverkehr AG,8547,Abrufbestellung aus einer Rahmenvereinbarung,Televic Rail GmbH,31712117 Baugruppen aus integrierten Schaltungen,0,"66.000,00",26.01.2024
ÖBB-Personenverkehr AG,8547,Abrufbestellung aus einer Rahmenvereinbarung,Televic Rail GmbH,31712117 Baugruppen aus integrierten Schaltungen,0,"66.000,00",26.01.2024
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,72210000 Programmierung von Softwarepaketen,6,"1,00",22.01.2024
ÖBB-Personenverkehr AG,8547,Umsetzungsbegleitung von Implementierungsinitiativen auf der Produktionsachse,Dr. Michael Mergenbaum Hauptabteilung,79400000 Unternehmens- und Managementberatung und zugehörige Dienste,1,"70.000,00",19.01.2024
ÖBB-Personenverkehr AG,8547,1. Abruf aus der Rahmenvereinbarung betr. Herstellung u. Lieferung von Reisezugwagen v. 1.8.2018,Siemens Mobility Austria GmbH,34622000 Eisenbahn- und Straßenbahnpersonenwagen und Oberleitungsbusse,,,18.01.2024
ÖBB-Personenverkehr AG,8547,"DANI, 2. Abruf - Herstellung und Lieferung von Zuggarnituren für den Nachtverkehr","Siemens Mobility Austria GmbH, Rolling Stock",34622200 Eisenbahnpersonenwagen,,,18.01.2024
ÖBB-Personenverkehr AG,8547,"DANI, 3. Abruf - Herstellung und Lieferung von Zuggarnituren für den Tagverkehr","Siemens Mobility Austria GmbH, SMO NEE RC-AT RS",34622200 Eisenbahnpersonenwagen,1,"405.800.000,00",18.01.2024
ÖBB-Personenverkehr AG,8547,Wartung & Dienstleistung - Orders4All,Sphinx Information Technology,72260000 Dienstleistungen in Verbindung mit Software,0,"71.439,36",17.01.2024
ÖBB-Personenverkehr AG,8547,"Softwarewartung der Systeme FIN,ITAS,FAS,REBAB",BearingPoint GmbH,72267000 Software-Wartung und -Reparatur,0,"78.222,00",17.01.2024
ÖBB-Personenverkehr AG,8547,"DMLwest / 6. Vertragsänderung (6. VÄ) zu den Abrufen (insgesamt 46 Zuggarnituren) aus der Rahmenvereinbarung Provia 210817, Fassung v. 17.8.2021",Siemens Mobility Austria GmbH,34600000 Eisenbahn- und Straßenbahnlokomotiven und rollendes Material sowie zugehörige Teile,,,16.01.2024
ÖBB-Personenverkehr AG,8547,Abruf 4 Elektrotriebzüge aus der Rahmenvereinbarung ETZalpin (Rasch 2) v. 14.3.2023 (Provia 78385) inkl. diverser Ausstattungsoptionen,"Siemens Mobility Austria GmbH, Rolling Stock",34620000 Schienenfahrzeuge,1,"30.000.000,00",16.01.2024
ÖBB-Personenverkehr AG,8547,Abrufbestellung einer Rahmenvereinbarung,Nomad Digital Limited,32428000 Netzwerkaufrüstung,0,"523.322,25",15.01.2024
ÖBB-Personenverkehr AG,8547,Rahmenvereinbarung über die Lieferung von Zuggarnituren,,34620000 Schienenfahrzeuge,,,15.01.2024
ÖBB-Personenverkehr AG,8547,Rahmenvereinbarung über die Lieferung von doppelstöckigen Reisezugwagen,,34620000 Schienenfahrzeuge,,,15.01.2024
ÖBB-Personenverkehr AG,8547,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,0,"1,00",11.01.2024
ÖBB-Personenverkehr AG,8547,Bestellung 4350788144,Worldline Financial Services,66110000 Bankdienstleistungen,0,"230.400,00",11.01.2024
ÖBB-Personenverkehr AG,8547,"DOSTO, 1. Abruf aus der Rahmenvereinbarung Stadler Rheintal AG / ÖBB-PV AG (Provia 78749), IOB-Komponenten",Stadler Rheintal AG,34600000 Eisenbahn- und Straßenbahnlokomotiven und rollendes Material sowie zugehörige Teile,1,"7.140.753,80",10.01.2024
ÖBB-Personenverkehr AG,8547,Bestellung 4350788144,Worldline Financial Services,66110000 Bankdienstleistungen,0,"5.030.572,00",29.12.2023
ÖBB-Personenverkehr AG,8547,"Abruf von Rahmenvereinbarung ""Reinigung von ÖBB-Schienenfahrzeugen im Personenverkehr und zugehörige Leistungen""",Rahmenvereinbarung mit mehreren Unternehmen,90917000 Reinigung von Transportmitteln,4,"1,00",27.12.2023
ÖBB-Personenverkehr AG,8547,"Abruf von Rahmenvereinbarung ""Reinigung von ÖBB-Schienenfahrzeugen im Personenverkehr und zugehörige Leistungen""",Rahmenvereinbarung mit mehreren Unternehmen,90917000 Reinigung von Transportmitteln,4,"1,00",27.12.2023
ÖBB-Personenverkehr AG,8547,Rahmenvertrag Zeitung 2024 - Mediaprint,XXX,92400000 Dienstleistungen des Nachrichten- und Pressedienstes,1,"1,00",27.12.2023
ÖBB-Personenverkehr AG,8547,Rahmenvertrag Zeitung 2024 - Die Presse,XXX,92400000 Dienstleistungen des Nachrichten- und Pressedienstes,1,"1,00",27.12.2023
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung,Conduent Business Solutions AG,72211000 Programmierung von System- und Anwendersoftware,1,"217.300,00",25.12.2023
ÖBB-Personenverkehr AG,8547,DesiroML cityjet - 12. Vertragsänderung DML,Siemens Mobility Austria GmbH,34630000 Teile für Eisenbahn- oder Straßenbahnlokomotiven oder rollendes Material; Ausrüstung für die Eisenbahnverkehrssteuerung,1,"2.050.000,00",21.12.2023
ÖBB-Personenverkehr AG,8547,Anmietung Dieseltriebzüge für 2024,"DB RegioNetz Verkehrs GmbH, Erzgebirgsbahn",34620000 Schienenfahrzeuge,1,"4.080.000,00",21.12.2023
ÖBB-Personenverkehr AG,8547,Unterstützen bei der Konzeption  von Mehrleistungen im Rahmen  der BEG-Vergaben München Hof/Prag,Probst & Consorten Marketing-Beratung Hauptabteilung,79419000 Beratung in Sachen Evaluierung,1,"90.315,63",21.12.2023
ÖBB-Personenverkehr AG,8547,Versand von Postsendungen,Österreichische Post AG,64110000 Postdienste,0,"66.905,39",21.12.2023
ÖBB-Personenverkehr AG,8547,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,"30000000 Maschinen, Material und Zubehör für Büro und Computer, außer Möbeln und Softwarepaketen",9,"1,00",21.12.2023
ÖBB-Personenverkehr AG,8547,Konzeption des CRM:Portal - Bitberry,Bitberry GmbH Bitberry GmbH,72212445 Entwicklung von Software für das Kundenbeziehungsmanagement (CRM),1,"89.600,00",20.12.2023
ÖBB-Personenverkehr AG,8547,Versand von Postsendungen,Österreichische Post AG,64110000 Postdienste,0,"57.168,80",19.12.2023
ÖBB-Personenverkehr AG,8547,Internationalisierungsstrategie für europaweite Schienenpersonenverkehrsausschreibungen,BSL Transportation Consultants GmbH & Co. KG Zentrale,79413000 Marketing-Beratung,1,"59.655,00",18.12.2023
ÖBB-Personenverkehr AG,8547,Wartung FBS,iRFP e.K.,72267100 Wartung von Informationstechnologiesoftware,0,"323.130,72",18.12.2023
ÖBB-Personenverkehr AG,8547,Beratungsprojekt Mobilitätsanalyse,Green Mobility Genossenschaft  Green Mobility Genossenschaft,79413000 Marketing-Beratung,1,"52.500,00",18.12.2023
ÖBB-Personenverkehr AG,8547,Bewirtschaftung ÖBB Lounges,DoN travel railcatering gmbh Zentrale/Office,55000000 Dienstleistungen des Hotel- und Gaststättengewerbes und des Einzelhandels,2,"8.228.919,87",14.12.2023
ÖBB-Personenverkehr AG,8547,1. Abruf aus der Rahmenvereinbarung ETZuniversal (Provia 73029):,Siemens Mobility Austria GmbH,34620000 Schienenfahrzeuge,1,"810.994.512,50",13.12.2023
ÖBB-Personenverkehr AG,8547,Abrufbestellung aus einer Rahmenvereinbarung,Televic Rail GmbH,31712117 Baugruppen aus integrierten Schaltungen,0,"63.428,80",12.12.2023
ÖBB-Personenverkehr AG,8547,"Generalplanerleistungen, Umbau ÖBB Reisezentrum und Lounge am HBF Graz",Riegler Riewe Architekten ZT-Gesellschaft m.b.H. Zentrale Graz,71240000 Dienstleistungen von Architektur- und Ingenieurbüros sowie planungsbezogene Leistungen,1,"98.916,45",12.12.2023
ÖBB-Personenverkehr AG,8547,Abschlussprüfung im ÖBB-Konzern 2020ff.,KPMG Austria GmbH,79200000 Dienstleistungen im Bereich Rechnungslegung und -prüfung sowie Steuerwesen,5,"175.068,16",07.12.2023
ÖBB-Personenverkehr AG,8547,Abrufbestellung aus einer Rahmenvereinbarung,Quanos Content Solutions GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",0,"59.569,98",07.12.2023
ÖBB-Personenverkehr AG,8547,Versand von Postsendungen,Österreichische Post AG,64110000 Postdienste,0,"77.438,57",06.12.2023
ÖBB-Personenverkehr AG,8547,Versand von Postsendungen,Österreichische Post AG,64110000 Postdienste,0,"67.693,98",06.12.2023
ÖBB-Personenverkehr AG,8547,Die Österreichische Bundesbahnen-Holding Aktiengesellschaft sowie die,EMARSYS eMarketing SystemsAG,"79000000 Dienstleistungen für Unternehmen: Recht, Marketing, Consulting, Einstellungen, Druck und Sicherheit",0,"106.425,60",05.12.2023
ÖBB-Personenverkehr AG,8547,2.Abruf zur RVB für die Anmietung von bis zu 10 Liegewagen und bis zu 4 Schlafwagen - Anmietung von bis zu 10 Liegewagen und bis zu 4 Schlafwagen,RDC Asset GmbH Flottenmanagement,34622200 Eisenbahnpersonenwagen,1,"2.700.000,00",30.11.2023
ÖBB-Personenverkehr AG,8547,"DOSTO, 3.Abruf - 3. Abruf aus der Rahmenvereinbarung v. 3.3.3022 mit Stadler Rheintal AG, Provia 29474",Stadler Rheintal AG,34620000 Schienenfahrzeuge,,,29.11.2023
ÖBB-Personenverkehr AG,8547,"DOSTO, 2. Abruf - 2. Abruf aus der Rahmenvereinbarung v. 3.3.3022 mit Stadler Rheintal AG, Provia 29474",Stadler Rheintal AG,34622200 Eisenbahnpersonenwagen,,,29.11.2023
ÖBB-Personenverkehr AG,8547,"DOSTO ost neu - 1. Abruf aus der Rahmenvereinbarung zur Lieferung von Doppelstockelektrotriebzügen, Provia 29474",Stadler Rheintal AG,34622200 Eisenbahnpersonenwagen,,,29.11.2023
ÖBB-Personenverkehr AG,8547,"Rahmenvereinbarung über die Konstruktion, Herstellung und Lieferung von Doppelstockelektrotriebzügen",Stadler Rheintal AG,34622200 Eisenbahnpersonenwagen,,,29.11.2023
ÖBB-Personenverkehr AG,8547,Hardware-Wartung ÖBB-Infomonitore,EMBED-IT GmbH IT-Dienstleistungen und EDV-Lösungen,50800000 Diverse Reparatur- und Wartungsdienste,1,"284.086,00",21.11.2023
ÖBB-Personenverkehr AG,8547,Optimierung der Trennungsrechnung,Horváth & Partner Management Consulting GmbH Horváth & Partner Management Consulting - Wien,79410000 Unternehmens- und Managementberatung,1,"216.000,00",16.11.2023
ÖBB-Personenverkehr AG,8547,IT Dienstleistungen - Development Mobile,Rahmenvereinbarung mit mehreren Unternehmen,72200000 Softwareprogrammierung und -beratung,0,"1,00",16.11.2023
