subsidiary_name,subsidiary_id,Bezeichnung,Lieferant,Kategorie (CPV Hauptteil),Bieter,Summe,Aktualisiert
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,E-Paper-System Wartung und Ersatzteile,next:urban technologies GmbH next:urban technologies GmbH,31711200 Elektronische Anzeigen,1,"151.697,20",05.08.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Videogate System für TSA-Terminals,,30216120 Geräte für optische Zeichenerkennung,,,03.08.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Rahmenverträge für Gleis- und Weichenbau - Gleisgebundene Untergrundsanierung für Normalspurstrecken im gesamten Netz der ÖBB-Infrastruktur AG,,45234100 Bauarbeiten für Eisenbahnlinien,,,29.07.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Rahmenverträge für Gleis- und Weichenbau - Schotterbettreinigung für Normalspurstrecken im gesamten Netz der ÖBB-Infrastruktur AG,,45234100 Bauarbeiten für Eisenbahnlinien,,,29.07.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Rahmenvereinbarung im Bereich betriebswirtschaftliche Beratungsleistungen,Rahmenvereinbarung mit mehreren Unternehmern,79410000 Unternehmens- und Managementberatung,5,"1,00",28.07.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Rahmenverträge für Gleis- und Weichenbau - Einsatz von Schwellenschraubmaschinen im gesamten Streckennetz der ÖBB-Infrastruktur AG,,45234100 Bauarbeiten für Eisenbahnlinien,,,23.07.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,IT Prototyping,Rahmenvereinbarung mit mehreren Unternehmern,72260000 Dienstleistungen in Verbindung mit Software,13,"11.755.811,00",20.07.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Bridgemodems,ITM Informationstransport und –management GmbH Zentrale,32552410 Modems,1,"125.977,00",10.07.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Erneuter Wettbewerb im Raum OÖ - Winterdienst auf ÖBB Grundstücken für Saison 2020/21,XXX,90620000 Schneeräumung,3,"1,00",10.07.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Reinigungsmaschinen,,42995000 Reinigungsmaschinen,,,08.07.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Reinigungsmaschinen,,42995000 Reinigungsmaschinen,,,08.07.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Reinigungsmaschinen,,42995000 Reinigungsmaschinen,,,08.07.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Reinigungsmaschinen,,42995000 Reinigungsmaschinen,,,08.07.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,IT Dienstleistungen - System Design,Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,12,"1,00",30.06.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Reinigungsmaterialien/ -utensilien,Sigron  Sigron Zentrale,"39000000 Möbel (einschließlich Büromöbel), Zubehör, Haushaltsgeräte (ausgenommen Beleuchtung) und Reinigungsmittel",1,"923.774,09",29.06.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lok-Einsatzoptimierung - LEO,dwh GmbH dwh GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"390.816,00",17.06.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,OpenText Lizenzen und Wartung,SPP Handelsgesellschaft m.b.H. Zentrale,48482000 Business-Intelligence-Softwarepaket,1,"9.530.581,79",17.06.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"Rahmenvereinbarung Auris Erweiterung, Erhaltung und Betriebsführung",Funkwerk Systems GmbH Funkwerk Systems GmbH,45259000 Reparatur und Wartung von Anlagen,1,"12.156.908,00",16.06.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Umreifungsbänder & Umreifungsgeräte,Cyklop Austria GmbH Niederlassung,42921310 Umreifungsmaschinen,1,"194.110,82",15.06.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Wartung von Reinigungsmaschinen,"Stangl Reinigungstechnik GmbH Reinigungstechnik, Winterdienst und Absauganlagen",50530000 Reparatur und Wartung von Maschinen,1,"73.146,00",05.06.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Rahmenvertrag über Engineeringleistungen für Oberleitung,TÜV SÜD Landesgesellschaft Österreich GmbH Geschäftsbereich Bahnsysteme,71314100 Dienstleistungen im Elektrobereich,1,"184.117,00",05.06.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Aluminiumbleche,Kloeckner Metals Austria GmbH & Co KG Verkauf,14721000 Aluminium,2,"357.342,10",05.06.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Rahmenvertrag Übersetzungsdienste,Kern Austria GmbH Sprachen,79530000 Übersetzungsdienste,5,"79.200,00",02.06.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Rahmenvertrag Übersetzungsdienste,Max Grauert GmbH Vertrieb,79530000 Übersetzungsdienste,5,"652.800,00",02.06.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Wartung und Weiterentwicklung der Applikation fbauPRO,Rhomberg Fahrleitungsbau GmbH Fahrleitungsbau,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"738.420,00",02.06.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,EUR-Paletten und Tauschrahmen aus Holz,gottschligg GmbH Zentrale,44143000 Paletten,3,"164.720,00",28.05.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,SDH Ersatzteile und Wartung,SPL Tele Transmission GmbH Transmission,32524000 Fernmeldesystem,1,"4.279.375,00",18.05.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"Lieferung von Spezial-Dichtmassen, -Klebstoffen und -Lösungsmitteln",Pro Part Handels GmbH Key Account/Marketing/Gewerbe/Industrie,24000000 Chemische Erzeugnisse,1,"55.852,00",13.05.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung und optionales Full Service von Flurförderzeuge,Linde Material Handling Austria GmbH Stapler / Fördertechnik,42415110 Gabelstapler,2,"1.530.474,56",13.05.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Rahmenvertrag über Engineeringleistungen für ETCS in der technischen Streckenausrüstung,TEAM Communication Technology Management GmbH Zentrale,72224100 Planung im Bereich Systemimplementierung,4,"2.679.231,00",08.05.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Sortimentsvertrag über Stahlhalbfabrikate für Tirol,Ragg-Stahlhandel Zentrale,14622000 Stahl,2,"56.832,88",07.05.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Personalunterstützung,iTEC Informationssysteme AG Zentrale,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"74.880,00",05.05.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,IT Dienstleistungen - Analyse und Delivery,Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,14,"1,00",05.05.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Sicherheitszylinderschließanlagen und Erweiterungen,,"44520000 Schlösser, Schlüssel und Scharniere",,,04.05.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Wasserspender für Festwasseranschluss,Triple A Aqua Service GmbH Key Account Management,"42210000 Verarbeitungsmaschinen für Lebensmittel, Getränke und Tabak",1,"683.880,00",24.04.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Rahmenvereinbarungen Produktion Management Systeme,ONTEC AG Zentrale,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"6.798.500,00",21.04.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,eProcurement 4.0,Rahmenvereinbarung mit mehreren Unternehmen,72220000 Systemberatung und technische Beratung,3,"1,00",14.04.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Verlängerung VirtualQ Lizenzen,Kapsch BusinessCom AG Vertrieb,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"78.407,52",14.04.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Digitale Produktgestaltung und User Experience für die Prototyp-Phase - T2,Intuio GmbH Intuio GmbH,72250000 Systemdienstleistungen und Unterstützungsdienste,1,"56.800,00",14.04.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,IT Dienstleistungen - DevOps,Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,6,"1,00",14.04.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Mietwäsche TS und IMMO,,18110000 Berufskleidung,,,07.04.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Ausschreibung Verkaufs-App,Rahmenvereinbarung mit mehreren Unternehmern,48100000 Branchenspezifisches Softwarepaket,2,"1,00",07.04.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Wendeschneidplatten,CERATIZIT Austria Gesellschaft m.b.H. CERATIZIT Austria GmbH,42670000 Teile und Zubehör für Werkzeugmaschinen,1,"71.263,32",06.04.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,IT Dienstleistungen - Development Mobile,Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,3,"1,00",03.04.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,IT Dienstleistungen - UX Design,Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,8,"1,00",03.04.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,IT Dienstleistungen - Apex,Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,2,"1,00",03.04.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,IT Dienstleistungen - Testing und Quality Assurance,Rahmenvereinbarung mit mehreren Unternehmern,72220000 Systemberatung und technische Beratung,9,"1,00",03.04.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,IT Dienstleistungen - Development Web,Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,16,"1,00",03.04.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,XXX,09134220 Dieselkraftstoff (EN 590),7,"1,00",03.04.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,XXX,09134220 Dieselkraftstoff (EN 590),7,"1,00",03.04.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,XXX,09134220 Dieselkraftstoff (EN 590),7,"1,00",03.04.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,XXX,09134220 Dieselkraftstoff (EN 590),7,"1,00",03.04.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,XXX,09134220 Dieselkraftstoff (EN 590),7,"1,00",03.04.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Dieselkraftstoff EN 590 im 4ax-Kesselwagen sowie Straßentankwagen,XXX,09134220 Dieselkraftstoff (EN 590),7,"1,00",03.04.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Rahmenvereinbarung,Siemens Mobility GmbH MO TPE RE 2 BA,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"489.500,00",26.03.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Microsoft Lizenzen und Lizenzmanagement - Microsoft Lizenzen und Lizenzmanagement,COMPAREX Austria GmbH Zentrale,48000000 Softwarepaket und Informationssysteme,1,"37.033.931,22",26.03.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Citrix und Ivanti,Axians ICT Austria GmbH Firmensitz Linz,48000000 Softwarepaket und Informationssysteme,2,"2.768.801,94",25.03.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Druckdienste inkl. zugehöriger Leistungen,,79800000 Druckereidienste und verbundene Dienstleistungen des Druckgewerbes,,,23.03.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Open Text Dienstleistungen,SPP Handelsgesellschaft m.b.H. Zentrale,72260000 Dienstleistungen in Verbindung mit Software,1,"3.150.000,00",23.03.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Umreifungsbänder & Umreifungsgeräte,,42921310 Umreifungsmaschinen,,,19.03.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Service- und Wartungsvertrag - Kommunikationssystem_GoB,UNICOPE GmbH Telekommunikation,32571000 Kommunikationsinfrastruktur,1,"392.040,00",19.03.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,SAP2S4,Rahmenvereinbarung mit mehreren Unternehmern,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",5,"1,00",17.03.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Abruf aus Rahmenvereinbarung,Rahmenvereinbarung mit mehreren Unternehmen,09134220 Dieselkraftstoff (EN 590),4,"1,00",16.03.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Rahmenvertrag über die Lieferung von handelsüblichen Stahlblechen,Mechel Service Stahlhandel Austria GmbH  Zweigniederlassung,14622000 Stahl,3,"104.880,00",13.03.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Planprüfplattform „c.des“ concurrent design,ev-i Informationstechnologie GmbH Zentrale,48100000 Branchenspezifisches Softwarepaket,1,"507.900,00",11.03.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Videokameras und Zubehör inkl. Videomanagementsystem,Kapsch BusinessCom AG Vertrieb,35125300 Sicherheitskameras,2,"4.872.400,48",10.03.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Aluminiumbleche,,14721000 Aluminium,,,04.03.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Softwareerweiterungen und Wartung des Digital Content System,multi-media-machines Softwareentwicklung,72267000 Software-Wartung und -Reparatur,1,"131.064,00",02.03.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Fertigung und Lieferung von Ticketautomaten,,"30000000 Maschinen, Material und Zubehör für Büro und Computer, außer Möbeln und Softwarepaketen",,,25.02.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"Baubeschläge, Zyllinderschlösser, ect",Odörfer - Eisenhof Gesellschaft m.b.H. Zweigniederlassung,"44500000 Werkzeug, Schlösser, Schlüssel, Scharniere, Verbindungselemente, Ketten und Federn",2,"193.393,79",21.02.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung und Montage von Fenster und Türen,,"44221000 Fenster, Türen und zugehörige Artikel",,,19.02.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Gitterboxpaletten aus Stahl,"Drewpal sp.j. W.Majtas, K.Drygała, G.Drygałą Drewpal",44619500 Boxpaletten,1,"51.800,00",18.02.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Microsoft 365 Erweiterung,atwork gmbh Zentrale,72266000 Software-Beratung,1,"52.500,00",18.02.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Rahmenvertrag Dolmetschleistungen,SMILE-Translations Organisation GmbH Zentrale,79540000 Dolmetscherdienste,3,"131.990,00",18.02.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von aufgeständerten Kunststoffkabelkanälen,,44322100 Kabelkanäle,,,18.02.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Wiederkehrende Anlagenüberprüfungen - Aufzüge und Fahrtreppen,Rahmenvereinbarung mit mehreren Unternehmern,50750000 Wartung von Aufzugsanlagen,3,"1,00",14.02.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Wasserspender für Festwasseranschluss,,"42210000 Verarbeitungsmaschinen für Lebensmittel, Getränke und Tabak",,,11.02.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Wartungsvertrag µPAS/ZugfahrtsimulationZugfartsimulation,IFB Institut für Bahntechnik GmbH IFB Institut für Bahntechnik GmbH,72267000 Software-Wartung und -Reparatur,1,"345.000,00",10.02.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung von Tee in Beuteln,TEEKANNE GMBH GASTRO/GV-DIVISION Zentrale,15863000 Tee,1,"142.204,64",07.02.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung Aspen,XXX,09132000 Benzin,2,"1,00",06.02.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,CMS Railscreen Station,Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,4,"1,00",05.02.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Aushang- und Monitorvitrinen,Rahmenvereinbarung mit mehreren Unternehmern,31711200 Elektronische Anzeigen,3,"1,00",04.02.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,SAP - Consulting,Rahmenvereinbarung mit mehreren Unternehmern,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",15,"1,00",29.01.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Hitrail Hermes VPN,hitrail b.v. Zentrale,72400000 Internetdienste,1,"630.800,00",29.01.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Schweißlote,Ögussa  Zentrale,"42660000 Werkzeuge zum Weichlöten, Hartlöten und Schweißen, Maschinen und Geräte zum Oberflächenhärten und Heißspritzen",2,"68.667,93",29.01.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Gleiseindeckungen bei schienengleichen Eisenbahnübergängen,,34946200 Oberbaumaterial für Eisenbahnen,,,28.01.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Schwellenbesohlung,,34947200 Teile von Schwellen,,,28.01.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,IPP/PER neu (Integrierte Personalmengenplanung/Personalaufwandsplanung),CubeServ GmbH CubeServ GmbH,48100000 Branchenspezifisches Softwarepaket,4,"742.000,00",27.01.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Holzschwellensanierung - Schraublochsanierung,,"50220000 Reparatur, Wartung und zugehörige Dienste in Verbindung mit Eisenbahnen und anderen Ausrüstungen",,,24.01.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Elektrische Auftragschweißungen an Schienen und Weichen,,45234100 Bauarbeiten für Eisenbahnlinien,,,24.01.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Schneeverwehungsschutz für Weichen,,34946200 Oberbaumaterial für Eisenbahnen,,,23.01.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Abschlussprüfung im ÖBB-Konzern 2020ff.,Ernst & Young Wirtschaftsprüfungsgesellschaft m.b.H. Advisory Services,79200000 Dienstleistungen im Bereich Rechnungslegung und -prüfung sowie Steuerwesen,5,"609.921,00",21.01.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Abschlussprüfung im ÖBB-Konzern 2020ff.,KPMG Austria GmbH Wirtschaftsprüfungs- und Steuerberatungsgesellschaft Jahresabschlussprüfungen Konzernabschlussprüfungen Sonderprüfungen,79200000 Dienstleistungen im Bereich Rechnungslegung und -prüfung sowie Steuerwesen,5,"1.160.950,00",21.01.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"Anpassung BEST - Kompatibilität WIN 10,  Editor Weiterentwicklung 2019",Scheidt & Bachmann System Technik GmbH Scheidt & Bachmann System Technik,48100000 Branchenspezifisches Softwarepaket,1,"338.260,00",15.01.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Transport Management System,"Yellow Star Solutions BV Zentrale, IT company",72212100 Entwicklung von branchenspezifischer Software,3,"1,00",08.01.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Beratungsleistung zur Spezifikation und technischen Vergabebegleitung von Bekleidung,MK Textilberatung Textilberatung,79400000 Unternehmens- und Managementberatung und zugehörige Dienste,3,"498.380,00",01.01.2020
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Zerspanungswerkzeuge u. Stein- u. Hammerbohrer,Spiral Reihs & Co. KG Zentrale,43132300 Bohrer,7,"1,00",29.12.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"SAP - Consulting Fraud Management, SAP BW & BO",Rahmenvereinbarung mit mehreren Unternehmern,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",8,"1,00",27.12.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Taxifahrten Kärnten,Taxiservice 2299 Zentrale,60140000 Bedarfspersonenbeförderung,5,"28.198,50",27.12.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Taxifahrten Kärnten,Alpenland KG E. Manfreda & Co Disposition,60140000 Bedarfspersonenbeförderung,5,"33.965,80",27.12.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Taxifahrten Kärnten,Treiber Taxi KG  Taxi und Mietwagen,60140000 Bedarfspersonenbeförderung,5,"82.436,20",27.12.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Kabelmontagearbeiten für Telekomkabel,,45232000 Bauarbeiten und zugehörige Arbeiten für Rohrleitungen und Kabelnetze,,,23.12.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,PE-HD Kabelschutzrohre,,19520000 Kunststoffprodukte,,,18.12.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"Mikrorohrsystems 10x1,00 aus PE",,19520000 Kunststoffprodukte,,,18.12.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,PVC Kabelschutzrohre,,19520000 Kunststoffprodukte,,,18.12.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Bürobedarf,Büro Handel GmbH Büro Handel GmbH,"30100000 Büromaschinen, Büromaterial und Zubehör, außer Computern, Druckern und Möbeln",6,"5.428.631,44",17.12.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,IT Dienstleistungen - Development SharePoint,Rahmenvereinbarung mit mehreren Unternehmern,72200000 Softwareprogrammierung und -beratung,6,"1,00",17.12.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Reisebüro- und Veranstalter Software,W&W Systemberatung GmbH W&W Systemberatung GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"402.450,00",16.12.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Kabel > Energiekabel,,31321200 Nieder- und Mittelspannungskabel,,,15.12.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Dolmetsch- und Übersetzungsleistungen,,79530000 Übersetzungsdienste,,,13.12.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,PCM Process2Design | Lizenz-Upgrade & Wartung,XXX,48100000 Branchenspezifisches Softwarepaket,1,"181.648,96",12.12.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Lieferung und optionales Full Service von Flurförderzeuge,,42415110 Gabelstapler,,,12.12.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Wartung Rohrpostanlage Wien Zentralverschubbahnhof,Ing. Sumetzberger GmbH Ing. Sumetzberger GmbH,50710000 Reparatur und Wartung von elektrischen und mechanischen Einrichtungen in Gebäuden,1,"55.854,00",10.12.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Haushaltsgeräte,BSH Hausgeräte Gesellschaft mbH Vertrieb Siemens Electrogeräte,"31000000 Elektrische Maschinen, Geräte, Ausstattung und Verbrauchsartikel; Beleuchtung",1,"68.923,00",10.12.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Konzernhaftpflichtversicherung,Liberty Mutual Insurance Europe SE Casualty Department Cologne,66516000 Haftpflichtversicherungen,8,"1,00",07.12.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Konzernhaftpflichtversicherung,QBE Europe SA/NV  Niederlassung München,66516000 Haftpflichtversicherungen,8,"1,00",07.12.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Konzernhaftpflichtversicherung,HDI Versicherung AG Industrieversicherung,66516000 Haftpflichtversicherungen,8,"1,00",07.12.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,eProcurement 4.0,Rahmenvereinbarung mit mehreren Unternehmern,72220000 Systemberatung und technische Beratung,3,"1,00",07.12.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Aluminiumprofile,Kloeckner Metals Austria GmbH & Co KG Verkauf,44316400 Metallwaren,1,"74.669,51",06.12.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Bürobedarf Bürobedarf: Los3 Büroküche,Sigron  Sigron Zentrale,"30100000 Büromaschinen, Büromaterial und Zubehör, außer Computern, Druckern und Möbeln",6,"468.639,62",03.12.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Rahmenvereinbarung KVM Lösung der Fa. WEY,Triaflex Innovative Sitz- und Gesundheitssysteme GmbH Triaflex Innovative Sitz- und Gesundheitssysteme GmbH,30236000 Diverse Computerausrüstungen,2,"944.308,00",28.11.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Leitern mit persönlicher Schutzausrüstung,,35113000 Schutzausrüstung,,,28.11.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"Herstellung, Lieferung und Montage von Funkmasten aus Schleuderbeton",,44212261 Funkmasten,,,26.11.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Dienstschichterstellung Bordservicepersonal,HEX GmbH HEX GmbH,"72000000 IT-Dienste: Beratung, Software-Entwicklung, Internet und Hilfestellung",1,"94.500,00",25.11.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,"Herstellung, Lieferung und Montage von Technikstationen aus Beton in Fertigteil- bzw. Modulbauweise",,44211000 Vorgefertigte Gebäude,,,19.11.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Edelstahlbleche,Arxon Handels GmbH Zentrale,14622000 Stahl,4,"114.340,00",19.11.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Mobile Devices mit SIM-Slot,A1 Telekom Austria AG A1 Business Unit Enterprise,30213200 Tablettcomputer,1,"1,00",14.11.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Ausschreibung Erweiterung des Fahrzeugdatensystem Postbus,AB Thoreb Thoreb Austria GmbH,30200000 Computeranlagen und Zubehör,1,"11.885.690,00",12.11.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,24-Stunden-Sessel,StolComfort GmbH 24h-Drehstühle,"39110000 Sitze, Stühle sowie Zubehörprodukte und -teile",4,"856.213,18",12.11.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,Aluminothermische (AT) Schienenstoßverbindungsschweißung,,45234100 Bauarbeiten für Eisenbahnlinien,,,11.11.2019
ÖBB Holding AG mit allen verbundenen Unternehmen,11074,EDV Programm zur Stundenplanverwaltung,SCHIESSEL EDV-VERTRIEBS Ges.m.b.H SCHIESSEL EDV-VERTRIEBS Ges.m.b.H,72212218 Entwicklung von Lizenzmanagementsoftware,1,"84.055,00",11.11.2019
